pkSiteId,commonName,siteNumber,latSeconds,longSeconds,dnrverified,projectAddress,altLocDesc,pin,city,xrefSiteNumber,lotPhaseDistrict,fkSubDivisionId,fkWaterWayId,fkCountyId,fkIslandId,fkWaterwayTypeId,subDivisionHasRestriction,subDivisionRestriction,waterwayHasRestriction,waterwayRestriction,totalSiteImpacts,allPermitsLastExpiryDate,marinaLeaseLastExpiryDate,isAllPermitsExpired,isMarinaLeaseExpired,historicalTracking,historicalEventMemos,historicalDeletedSiteRecs,historicalCorpsPermitNums,historicalSiteHistory,isLockedForEdit,fkLastLockedBy,lastLockedAt,systemLockerBit,fkSubDivision,fkWaterWay,fkCounty,fkIsland,fkWaterwayType,siteStructures,coordinates,siteTypes,projectTypes
12776,Tattnal Lane Bulkhead,09082023_102217AM,110651.184,-293441.04,True,"107, 111, 115, And 117 Tattnal Lane",,"160C 572, 573, 574,",,,"Lot 572, 573, 574, 575, 576, 577",99.0,239,23,-2.0,3,False,,False,,0.04107,2029-04-05T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
930,Terra Firma Hammock (Camoose Landing),11141990_120200AM,115256.772,-291544.776,True,,Johnny Mercer Blvd Extension,,,,Lot 260,528.0,301,28,67.0,3,False,,False,,1.04,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5219,The Battery (Strother),09072004_120100PM,112205.71908,-292946.63076,True,323 McIntosh Avenue,298 McIntosh Avenue,04-00952,St. Simons,,Lot 75,483.0,306,66,59.0,3,True,,False,,0.29754,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
262,The Bluff Subdivision & Hidden Harbor Marina (Oelschig),01201975_120000AM,115416.072,-291715.812,True,8 & 10 Sandy Point Road,S Of Island Expressway,,,05092005_011303PM,Lot 11 & 12,485.0,320,28,-2.0,14,False,,False,,7.31529,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
13043,"The Bluffs At Laurel View, LLC",07172024_114013AM,114436.296,-292694.688,True,Dock Area Bluffs At Laurel View,Sunbury Road,319002,,,,250.0,207,92,-2.0,14,False,,False,,0.13822,2030-07-18T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2098,The Cloister Docks,09081997_120000AM,112250.916,-292865.652,True,,Black Banks,,Sea Island,11301989_120200AM,"45, The Cloister",-2.0,26,66,53.0,14,False,,False,,0.63674,2027-01-31T00:00:00,2009-02-28T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2423,The Crab Shack (Chimney Creek Fishing Camp),09111998_120000AM,115240.6332,-291114.6264,True,40 Estill Hammock Rd.,"E Fork Estill Hammock By Estill Station, 5th GMD",1-0013-01-027,Tybee,,,140.0,63,28,63.0,3,False,,False,,0.1539,2012-01-01T00:00:00,2017-06-30T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2383,The Estates On Grove River,07311998_120000AM,115055.6328,-292363.7652,True,,End Of Rainbow Drive,,Georgetown,09251992_120000AM,,491.0,128,28,-2.0,14,False,,False,,0.14907,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1965,The Hammocks At Long Point,02171997_120000AM,115319.412,-291652.848,True,25 Johnny Mercer Blvd,Off Hammocks View,,,,,492.0,199,28,-2.0,3,False,,False,,0.12,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
280,The Landings Harbor Marina,12031975_120000AM,115049.484,-291640.5,True,E End Of Priest Landing Drive,River Dock And Basin Marina On N End,10149 01004 ,,,,493.0,320,28,67.0,14,False,,False,,21.97078,2026-08-05T00:00:00,2028-04-30T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
97,The Landings Subdivision (Not Marinas),08111972_120000AM,114959.88,-291771.072,True,,S End Skidaway,,,10262006_120100PM & 09232004_025203PM,,-2.0,320,28,56.0,14,False,,False,,42.2427,2025-01-31T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1050,The Marshes Community Dock,11121991_120200AM,115357.716,-291691.008,True,60 Shipwatch Road,,10180A02027,Savannah,,"Goette Tract, Phases 1-5",494.0,250,28,66.0,3,False,,False,,0.34232,2012-01-01T00:00:00,2032-05-15T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
914,"The Point At Sunbury (Sunbury Crab Company, Maley)",08011990_120000AM,114376.6944,-292605.012,True,4708 Sunbury Road,,,Midway,,"1359th GMD, Tract C",496.0,284,92,-2.0,2,False,,False,,2.38636,2012-01-01T00:00:00,2033-02-13T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
4268,The Residences At Turner Creek (Palmera Point),08202002_094628AM,115326.504,-291564.288,True,13 Turnbull Lane,Next To Snappers,,,,Lot 3A Phase 2,342.0,301,28,-2.0,3,False,,False,,0.15312,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5785,The Rookery,03132006_120100PM,113821.92,-292605.192,True,,Woodstork Way NE Between Lots 9 & 10,,Townsend,,,499.0,145,101,-2.0,3,True,,False,,0.03092,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4112,The Shrimp Docks @ Sunbury  Ann Lyle,03272002_120000AM,114372.144,-292601.556,True,443 Brigantine-Dunmore Road,138 Galley Lane,347A017,Midway,11011988_120100AM,"Parcel 2-A & 3, 1359th GMD",-2.0,284,92,-2.0,24,False,,False,,0.52848,2012-01-01T00:00:00,2032-03-04T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
472,The Villas At River Oaks,11081983_120600AM,114874.812,-292563.1404,True,River Oaks Drive,"Old Barge Landing Tract, 20th GMD",,Richmond Hill,09132000_120100PM,,329.0,283,18,-2.0,3,False,,False,,0.45753,2012-01-01T00:00:00,2032-12-31T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
738,Thigpen (Manhead Marina),10111988_120200AM,112213.9188,-293138.84988,True,SW Side Of Mackay River Bridge,FJ Torras Causeway,02-00098,Brunswick,,,-2.0,200,66,-2.0,14,False,,False,,2.1062,2027-01-30T00:00:00,2011-08-06T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
10777,"Three Breezes, LLC",05232018_035522PM,113267.988,-292874.364,True,Sea Breeze Island,,0063F 0013014,,06091997_120000AM,14,419.0,9,101,54.0,7,False,,False,,0.17498,2018-07-06T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1719,"Thunderbolt Harbor Condo Marina Phase I And II (B&B Marina, Ambos Marine)",09211995_120100PM,115309.26,-291780.18,True,2902 River Drive,,30005 05012,Thunderbolt,11091984_120000AM,Common Area & Water Bottom Area,-2.0,320,28,-2.0,14,True,,False,,10.95011,2020-11-07T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
275,"Thunderbolt Marine Inc. (Thunderbolt Marina Palmer Johnson, Latex Corp., & River's End Restaurant",07081975_120000AM,115285.212,-291770.352,True,3124 River Drive,Thunderbolt Marine Tract,3-0007 -02-015,Thunderbolt,,,-2.0,320,28,67.0,14,True,,False,,19.20562,2027-11-09T00:00:00,2019-02-28T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
492,Thunderbolt Public Dock,09111984_120200AM,115311.78,-291779.604,True,,Thomas Park On River Drive,,Thunderbolt,,Lot 47 Between Ambos & Fountain Marine,-2.0,320,28,-2.0,14,False,,False,,0.02769,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
9481,Tidegate On Kings Lane,10012015_040043PM,112122.9,-293054.472,True,Sea Island Golf Course,,,,,,-2.0,230,66,59.0,-2,False,,False,,0.02755,2016-06-03T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
246,Tidewater Boatworks (Hinckley Yacht Services),10231974_120000AM,115327.332,-291769.74,True,2400 Mechanics Ave.,"Tidewater Marine Tract, 5th GMD",30004 06026 (N) & 30004 06025 (S),Thunderbolt,,,-2.0,320,28,-2.0,14,False,,False,,5.35997,2019-04-26T00:00:00,2029-02-27T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
118,Tillman,10101972_120000AM,115237.08,-291107.952,True,4 D A V Island Road,East Fork Between Martin & Morgan,10012 01001L,,,Lot 4,140.0,72,28,-2.0,3,False,,False,,0.00964,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
381,Tivoli River Public Fishing Piers,08251980_120000AM,114624.324,-292558.572,True,,Belfast Road By Bryan Neck Church,,Richmond Hill,,"Tract 18, 20th GMD, Hammock Fill 2.4 Acres, WMA",-2.0,296,18,-2.0,14,True,,False,,0.59761,2014-11-18T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4270,Tolomato Community Dock & Boat Ramp/Hoist,08202002_103702AM,113185.296,-292944.564,True,,Hudson,,Darien,,"Replatted 41 & Tract B, Phase I, 1515 GMD, Thicket",509.0,163,101,62.0,3,False,,False,,0.25055,2019-09-25T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
326,Torras Causeway Toll Plaza,06121979_120200AM,112185.36,-293235.552,True,,Clubbs,,,,,-2.0,67,66,59.0,3,False,,False,,0.7458,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
365,Torrey/Culver,05131980_120100AM,112645.872,-292817.88,True,200 Hampton Point Drive,,,,,Lots 17 & Ptn.18 Block G Phase I,-2.0,170,66,-2.0,3,False,,False,,0.05854,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
245,"TPG MARINAS IOH, LLC  (Isle Of Hope Marina) (Bradys)",10181974_120100AM,115126.02,-291803.4,True,50 Bluff Dr.,Mile Marker 590,10306 02004 ,Savannah,,,-2.0,270,28,-2.0,14,False,,False,,1.78898,2020-06-26T00:00:00,2022-11-14T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5997,"Tranquility On The South Newport (MID-ROC, Lillian James)",09062006_120000AM,113912.568,-292825.7298,True,,Harris Neck Road,,,,"Parcel 5, 6 & 7, Sallette Tract",510.0,275,101,-2.0,14,False,,False,,0.064,2022-10-29T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3490,Triantafilloy,07242000_120000AM,115284.888,-291432.06,True,157 Runner Road,,10025E01021,Savannah,10/13/1995; 12/14/1998; 7/12/1999; 4/26/2000,"Lot 2176, Phase III 5th G.M. District",35.0,22,28,67.0,3,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
794,"Tronox (Kemira, Kerr-McGee, American Cyanamid)",06131989_120200AM,115479.54,-291688.056,True,1 Kerr McGee Road,,,,01162003_1200; 06251973_1202; 11011988_1200,,-2.0,133,28,-2.0,3,False,,False,,12.95565,2025-12-18T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2276,Turners Cove,03301998_120100PM,115243.884,-291558.744,True,,Wilmington Island Road N Of 121 Dogwood Avenue,10090 01094,Savannah,09151993_120000AM,"Common Area By Phase 1, 5th GMD",513.0,301,28,67.0,3,False,,False,,0.20275,2018-01-25T00:00:00,2030-06-30T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
6582,Turners Creek Public Boat Ramp,11272007_124500PM,115273.98,-291570.876,True,,Johhny Mercer Blvd At Turners Creek,,,05221997_120100AM,,-2.0,301,28,66.0,3,False,,False,,0.26217,2017-12-14T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
9215,Turners Rock Causeway,01232015_111341AM,115261.596,-291594.24,True,Turners Rock Road,,,Savannah,,,514.0,301,28,-2.0,6,False,,False,,0.01433,2021-10-25T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5299,Tuscan Landing HOA,10222004_120000AM,112029.336,-294012.396,True,,, 	 085A 165 ,,,"Off La Mare Lane, PT B, C, E 20.15A",516.0,123,23,-2.0,3,True,,False,,0.0329,2023-02-25T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
508,Two-Way Marina / Ricefield Condos,04091985_120800AM,112780.5264,-293206.1364,True,257 Charlie Gobbs Way,"US 17 N., Glynn Co. Line",,Brunswick,,,-2.0,4,66,-2.0,14,False,,False,,1.45617,2017-12-28T00:00:00,2009-02-28T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3175,"Tybee Island Marina (Bubba Gumbo,  Loggerhead Resturant, Lazaretto Marina, Dewey's Dockside, Boen Pa",11021999_120100AM,115247.376,-291178.6992,True,"1 Old Tybee Road, Highway 80","M.F. Smith Plat 1932, 5th GMD, 4.8 Acre",,Savannah,,,-2.0,190,28,63.0,3,False,,False,,0.5857,2014-04-23T00:00:00,2029-02-27T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
7752,"UGA Flux Tower, SINERR",05162012_104105AM,113199.2784,-292613.1264,True,,SINERR,,,,22nd GMD,-2.0,99,101,51.0,14,False,,False,,0.08476,2027-07-26T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6947,UGA G.E.O.R.G.I.A.  Oyster Restoration: Horsepen Creek,12232008_104446AM,115218.9828,-291065.1048,True,,Horse Pen,,,,,-2.0,159,28,63.0,3,False,,False,,0.09883,2014-03-17T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
301,UGA Marex,05101977_120100AM,112097.556,-293382.0,True,715 Bay Street,University Of Georgia Marine Extension,,,12272000_120200PM,,-2.0,102,66,-2.0,14,False,,False,,0.2438,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3654,UGA Marex,12272000_120200PM,112097.016,-293381.496,True,715 Bay Street,University Of Georgia Marine Extension,,Brunswick,05101977_120100AM,"42, 43, 44, 1/3 Of Lot 41, 25th GMD",333.0,102,66,-2.0,14,False,,False,,0.24395,2023-10-11T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7476,UGA Marex G.E.O.R.G.I.A. Hickory Bluff Oyster Reef,03102011_085818AM,111931.1568,-293642.172,True,569 Hickory Bluff Rd,,,Waverly,,,202.0,197,23,-2.0,14,False,,False,,0.00092,2016-06-17T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,30,2016-05-19T16:00:51.253,False,,,,,,[],,[],[]
4,UGA Marine Research Institute,03241971_120000AM,113169.996,-292609.98,True,,Multiple Locations,,Sapelo,03032016_012752PM,,-2.0,94,101,51.0,19,False,,False,,4.06651,2020-04-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
13582,UGA Oyster Reef Restoration,11252025_121214PM,113117.472,-292510.476,True,Hog Hammock,Cabretta and Big Hole Creeks,,,,,592.0,218,101,51.0,3,False,,False,,0.11478,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
176,University Of Georgia ; Skidaway Institute Of  Oceanography (SKIO),03251974_120200AM,115159.896,-291689.496,True,10 Ocean Science Circle,,10146 01002,Savannah,07261994_120000AM,,-2.0,270,28,56.0,14,False,,False,,2.89755,2026-07-06T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6676,US 80 McQueens Trail,03042008_120000AM,115345.7892,-291400.8768,True,US 80 McQueens Trail,North Of Hwy Adjacent To And South Of Savannah Riv,Savannah,,01132005_025421PM,,-2.0,260,28,40.0,14,False,,False,,0.53825,2025-11-16T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7878,USACE PGP0037 CRD Inshore Reefs,10102012_095041AM,112044.744,-293321.376,True,,Multiple Inshore Reef Sites,,,08261987_120200AM; 02231998_120100AM; 07081994_120,,-2.0,218,2,42.0,-2,False,,False,,78.20076,2023-09-19T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1645,USCG: Coast Guard Cockspur Island,04201995_120200AM,115324.056,-291262.356,True,Cockspur Island National Park Service,Fort Pulaski National Monument,,Tybee,05022001_120100PM,,-2.0,260,28,14.0,14,True,,False,,0.1115,2028-11-17T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7147,Vallambrosa Tidal Mitigation Bank,01062010_120000AM,115079.99976,-292619.9988,True,Ogeechee Road North,NW Hwy 17 & Ogeechee River,,,01062010_120000AM,PARCEL 1-B VALLAMBROSA PLANTATION (REFERRED TO AS PAR 2-B SMB 22S 65) PRB 48P 194A 1495.6 AC TOATAL) (72.03 Ac H & 1423.6 Ac W),-2.0,227,28,-2.0,14,False,,False,,0.0,2022-04-15T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7790,Veal,06182012_021129PM,112478.7744,-292986.3708,True,392 Pikes Bluff Drive,,,St. Simons,05202008_095211AM & 08102015_020837PM,"209, 25th GMD, Phase 4",155.0,117,66,59.0,14,False,,False,,0.05283,2031-06-15T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12172,Village Bluff Dock,12202021_025910PM,112419.9,-292870.98,True,154 Virginia Drive,,,St Simons Island,,,-2.0,309,66,59.0,5,False,,False,,0.03127,2028-05-18T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
390,Village Creek (Harrington) Public Boat Ramp,01201981_120200AM,112339.368,-292896.936,True,,South Harrington Road,,St. Simons,03182010_120000AM & 01172003_120000AM,,-2.0,309,66,59.0,3,False,,False,,0.13774,2027-07-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1587,Village Creek Landing (Yawn) Commercial Dock,11281994_120100AM,112339.476,-292893.048,True,326 S Harrington Rd. #2,,04-15158,,7/27/2004 1:01,,-2.0,309,66,59.0,3,False,,False,,0.15277,2013-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3498,"Wahoo Island (Crawford, Wright)",08022000_120000AM,113769.5868,-292380.336,True,,Marsh Between Harris Neck & Wahoo Island,,Townsend,01182012_120000AM,,-2.0,310,101,-2.0,3,False,,False,,1.51,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2102,Walker (Cisco) Boat House,09111997_120000AM,111049.632,-293665.896,True,1205 Mush Bluff Road,Crooked,132C 016,St. Marys,,,-2.0,75,23,-2.0,14,False,,False,,0.40459,2002-09-11T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
929,Wallace (Baywood Plantation),11141990_120100AM,113187.744,-292968.144,True,,Hudson,0064B 0062,,,"Community Area, 22nd GMD",19.0,163,101,-2.0,3,False,,False,,0.0062,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5415,Walthour Canal At Offshore Subdivision,02022005_120100PM,115268.112,-291464.712,True,Rivermist Lane & Walthour Road,Entrance Road,,,,,327.0,22,28,-2.0,3,False,,False,,0.01153,2018-05-17T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7203,Walthour Road Bridge At Betz Creek,02252010_123300PM,115265.016,-291463.6392,True,,Walthour Road,,,,,-2.0,22,28,67.0,3,False,,False,,0.42629,2027-03-18T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2079,Waterford Landing (Lots 13-16) Mulit-Family Dock,08201997_120100AM,114602.256,-292772.556,True,760 & 768 Waterford Landing Rd.,,0501 071 (L16) & 0501 074 (L14),,06131990_120000,"Phs. 1, Lots 13, 14, 15 & 16",529.0,168,18,-2.0,14,False,,True,,0.11745,2020-03-12T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
896,Waterford Landing Community Dock,06131990_120000AM,114591.6,-292772.52,True,,South Of 944 Waterford Landing Road,,Richmond Hill,,"Parcel K, 4.7 Acres, 20th GMD",529.0,168,18,-2.0,14,False,,True,,0.66013,2019-04-29T00:00:00,2027-10-31T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
2013,Waterway RV Campground Dock,05071997_120000AM,115119.396,-292646.88,True,,Off Hwy 17,,,,,-2.0,227,18,-2.0,14,False,,False,,0.05108,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3369,Waving Girl Park & CAT Public Ferry Docks,04102000_120000AM,115490.952,-291914.892,True,Morrell Park  & Savannah Belles Ferry Docks,River St & Lincoln St,,,,,-2.0,260,28,-2.0,14,False,,False,,0.03887,2026-09-13T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
11595,"Webb & Collins, LLC",07272020_064918PM,112435.2,-293528.736,True,116 Burnett Road,,03-05743,,,"Lot 5, Marie And MA Hiott Tract",-2.0,42,66,-2.0,3,False,,False,,0.07622,2028-11-07T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2229,Wege (Randolph) Causeway & Bridge,02131998_120200PM,115011.0,-292039.848,True,105 Rivers Edge,,1-0577 -01-007,,,Lot 17,386.0,307,28,-2.0,14,False,,False,,0.02103,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
356,Wessels Riprap,02181980_120500AM,115233.012,-291742.308,True,505 Herb River Drive,Herb,,,,,-2.0,149,28,-2.0,14,False,,False,,0.01033,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4083,West Point Dockowners Community Dock,03062002_120100AM,112459.536,-293010.12,True,407 Mimosa Drive,,,,,"Lots 10, 43, 44, 33, 16 & 49",530.0,117,66,-2.0,14,False,,False,,0.21052,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3341,Westin Hotel Hutchinson Island,03142000_120000AM,115498.1376,-291908.0664,True,1 Resort Drive,The Westin Savannah Harbor Golf Resort & Spa 1 Res,,,,,-2.0,260,28,25.0,14,False,,False,,0.13223,2023-02-23T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7653,Whippoorwill Road ROW County Infrastructure,12282011_024511PM,115224.2748,-291447.6048,True,Whippoorwill Road ROW County Infrastructure,Whippoorwill Rd,,Savannah,,60 Ft ROW,-2.0,16,28,67.0,3,False,,False,,0.08432,2026-03-30T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
358,White Bulkhead,02181980_120700AM,112362.048,-293256.36,True,524 Plantation Road,,,,,Lot 17 Section 1 Area B,27.0,155,66,-2.0,3,False,,False,,0.0241,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
288,Wiggins Riprap,05111976_120100AM,115247.16,-291178.44,True,,Hog Crawl,,,,,-2.0,155,28,-2.0,3,False,,False,,0.0,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6339,Wildlife Preserve Community Dock Modification And  JD,05172007_013220PM,112218.9984,-292929.9984,True,2510 Wildlife Drive,"B= 39 A Marsh, 25th GMD, Wildlife Preserve",,,,,-2.0,306,66,59.0,3,False,,False,,0.0899,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,30,2016-05-23T11:28:28.977,False,,,,,,[],,[],[]
12961,Wildsmith,04192024_072641AM,112422.96,-293676.552,True,170 Harbor Point Dr,,03-12333,Brunswick,,36,317.0,93,66,43.0,3,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7420,Wilmington Island Townhomes (Intercoastal Assoc.),12072010_101030AM,115264.9476,-291535.056,True,43 Mariners Lane,,,Savannah,,,-2.0,45,28,67.0,3,False,,False,,0.10136,2014-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3798,Wilmington Park HOA Community Pier,05252001_120000AM,115152.2928,-291587.3856,True,1238 & 1316 Wilmington Island Road,1244 Wilmington Island Road,,,,,544.0,320,28,67.0,14,False,,False,,0.15023,2017-06-11T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1005,"Wilmington Plantation Club Condos (Surfside 6, Savannah Sailing Center, Sheraton Savannah Resort)",07051991_120000AM,115213.896,-291606.984,True,700 Wilmington Island Road,612 Wilmington Island Road,10109 01074,Savannah,,Lots 37 - 39 Walthour Tract,-2.0,301,28,-2.0,3,False,,False,,1.86221,2025-09-20T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
493,"Wilmington River HOA (Dunlap, Sams, Howard)",09111984_120300AM,115186.068,-291590.748,True,,918 Wilmington Island Road,Lot 65,,,,-2.0,320,28,-2.0,14,False,,False,,0.16566,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
